,user_ids
1359,G-5664-2016
1360,C-3516-2013
1361,D-3970-2013
1362,C-3455-2016
1363,Q-1268-2015
1364,P-4731-2015
1365,A-5345-2013
1366,G-7136-2011
1367,O-8940-2016
1368,F-9270-2011
1369,L-3551-2017
1370,A-4584-2008
1371,B-2621-2008
1372,N-1127-2018
1373,P-5269-2018
1374,R-2361-2017
1375,P-5883-2015
1376,I-8481-2015
1377,G-2341-2018
1378,A-4997-2016
1379,N-6149-2017
1380,K-9997-2015
1381,L-4020-2016
1382,E-2625-2011
1383,B-2001-2015
1384,I-3973-2015
1385,N-8027-2018
1386,S-2551-2017
1387,D-7895-2015
1388,A-2445-2008
1389,S-4439-2016
1390,D-9960-2017
1391,I-4859-2015
1392,B-2465-2009
1393,K-3166-2013
1394,F-7078-2011
1395,F-2894-2010
1396,J-1541-2016
1397,K-7859-2012
1398,A-1597-2016
1399,P-3095-2015
1400,D-6042-2017
1401,L-7732-2014
1402,M-4284-2016
1403,C-6530-2012
1404,I-3247-2013
1405,C-2210-2008
1406,J-9180-2013
1407,U-7241-2017
1408,K-4007-2014
1409,Q-9041-2016
1410,O-7981-2018
1411,I-1561-2013
1412,B-3931-2014
1413,K-2569-2018
1414,E-7801-2013
1415,F-3967-2017
1416,B-9529-2011
1417,D-2748-2018
1418,C-3940-2009
1419,A-8636-2009
1420,M-3947-2014
1421,A-8259-2009
1422,C-6276-2018
1423,T-6549-2017
1424,O-2786-2013
1425,D-2466-2017
1426,F-4378-2014
1427,I-4338-2017
1428,N-8596-2017
1429,B-4000-2017
1430,E-6354-2016
1431,G-1347-2015
1432,N-9540-2017
1433,A-5395-2008
1434,E-6895-2018
1435,V-2991-2017
1436,G-6957-2017
1437,D-3507-2015
1438,D-3889-2009
1439,B-1774-2018
1440,A-5703-2018
1441,M-4351-2013
1442,L-6967-2017
1443,I-1330-2017
1444,I-7444-2016
1445,H-7135-2016
1446,P-2640-2016
1447,L-6992-2015
1448,N-7730-2018
1449,E-9655-2017
1450,H-3882-2017
1451,M-2081-2014
1452,Q-9129-2017
1453,C-3659-2015
1454,B-2005-2015
1455,G-2169-2010
1456,M-4325-2014
1457,B-2085-2017
1458,L-6772-2015
1459,A-2640-2015
1460,P-9375-2015
1461,N-6680-2013
1462,E-1088-2013
1463,K-3031-2012
1464,E-9344-2012
1465,A-4513-2017
1466,B-3226-2012
1467,K-9011-2016
1468,O-2739-2014
1469,D-7406-2016
1470,A-8840-2010
1471,F-2596-2010
1472,K-6907-2013
1473,I-3460-2018
1474,E-3757-2015
1475,G-7021-2012
1476,I-5892-2018
1477,A-3779-2014
1478,H-1328-2012
1479,D-7763-2013
1480,A-7230-2018
1481,O-6278-2017
1482,U-2781-2017
1483,H-5537-2018
1484,B-1609-2008
1485,M-6532-2015
1486,K-7805-2018
1487,O-2913-2014
1488,C-8587-2018
1489,I-3274-2013
1490,C-7690-2015
1491,D-1094-2009
1492,H-3323-2017
1493,G-1618-2012
1494,D-5269-2009
1495,E-2327-2013
1496,O-7822-2016
1497,L-5229-2013
1498,F-4459-2016
1499,A-3401-2011
1500,W-2177-2017
1501,J-6428-2014
1502,F-7171-2013
1503,A-5161-2010
1504,M-8626-2017
1505,A-3825-2016
1506,D-1505-2011
1507,O-3245-2015
1508,G-5464-2013
1509,L-7390-2018
1510,A-4557-2008
1511,C-4470-2008
1512,D-7418-2018
1513,P-3817-2017
1514,F-6614-2016
1515,O-5661-2017
1516,G-4232-2016
1517,M-8406-2014
1518,D-8017-2016
1519,K-4863-2018
1520,E-5707-2010
1521,R-1391-2017
1522,D-7720-2012
1523,P-8298-2016
1524,G-8041-2017
1525,F-5850-2016
1526,J-2984-2016
1527,H-1394-2016
1528,S-8909-2017
1529,M-5714-2015
1530,D-4878-2018
1531,J-7487-2013
1532,I-4939-2012
1533,G-4672-2011
1534,B-8741-2018
1535,G-9560-2012
1536,C-4649-2014
1537,D-6454-2011
1538,A-9249-2009
1539,B-4326-2014
1540,O-7938-2014
1541,L-7869-2014
1542,Q-4598-2016
1543,O-5107-2018
1544,K-3803-2015
1545,M-6731-2017
1546,R-4349-2016
1547,J-7973-2016
1548,C-4082-2015
1549,J-1668-2012
1550,C-7105-2016
1551,I-8390-2015
1552,N-2703-2013
1553,E-7416-2015
1554,A-9082-2012
1555,M-2420-2015
1556,B-3721-2018
1557,D-8650-2012
1558,C-9990-2015
1559,A-2375-2011
1560,G-2645-2013
1561,J-3734-2015
1562,F-7452-2010
1563,F-5166-2010
1564,B-1882-2008
1565,H-8837-2013
1566,A-4009-2008
1567,A-6544-2010
1568,E-2195-2011
1569,A-1690-2010
1570,E-7301-2011
1571,J-7121-2013
1572,C-7650-2011
1573,F-4158-2010
1574,B-5444-2011
1575,E-5669-2010
1576,H-8873-2016
1577,A-3336-2008
1578,J-7811-2015
1579,M-7080-2015
1580,K-5249-2012
1581,S-5392-2017
1582,A-3959-2011
1583,J-7069-2013
1584,N-3831-2013
1585,M-7527-2014
1586,C-7774-2016
1587,N-8538-2017
1588,N-8129-2016
1589,C-1192-2018
1590,U-9293-2017
1591,B-9941-2011
1592,B-8592-2012
1593,D-5319-2011
1594,A-9958-2010
1595,R-2150-2017
1596,C-1948-2016
1597,B-1114-2015
1598,O-6151-2016
1599,F-2844-2015
1600,J-8164-2012
1601,T-2693-2017
1602,J-5387-2017
1603,C-8291-2009
1604,B-5852-2009
1605,K-8334-2012
1606,I-2398-2013
1607,F-3368-2014
1608,E-6769-2017
1609,M-8745-2014
1610,J-8958-2016
1611,B-7267-2012
1612,C-1191-2012
1613,M-8692-2016
1614,F-7282-2011
1615,G-9074-2012
1616,K-1427-2015
1617,K-9248-2017
1618,C-6068-2016
1619,C-5222-2015
1620,M-2483-2016
1621,E-7868-2011
1622,B-4163-2008
1623,E-1866-2013
1624,C-9409-2018
1625,A-6061-2015
1626,H-7870-2012
1627,P-4328-2018
1628,G-3553-2017
1629,L-6112-2016
1630,I-7138-2015
1631,I-8663-2018
1632,A-2238-2010
1633,B-3647-2011
1634,B-2363-2013
1635,C-7212-2015
1636,H-9883-2013
1637,A-9874-2017
1638,N-1011-2016
1639,A-4465-2016
1640,R-2085-2016
1641,I-9564-2014
1642,D-6628-2018
1643,D-9278-2011
1644,P-3563-2014
1645,A-9835-2008
1646,J-4398-2017
1647,C-7783-2013
1648,E-6577-2011
1649,E-5753-2017
1650,F-4025-2011
1651,B-4777-2013
1652,B-2226-2017
1653,E-2627-2011
1654,J-7186-2012
1655,A-8508-2009
1656,E-3684-2014
1657,N-8528-2017
1658,K-9584-2013
1659,C-7921-2013
1660,A-8736-2011
1661,K-6541-2018
1662,J-5110-2017
1663,A-7290-2015
1664,G-7445-2015
1665,D-9362-2016
1666,F-1817-2016
1667,A-3558-2010
1668,A-4293-2012
1669,I-4668-2016
1670,B-2124-2012
1671,F-1292-2014
1672,L-7564-2015
1673,U-9171-2017
1674,P-2467-2018
1675,H-4129-2015
1676,J-6099-2014
1677,F-3106-2017
1678,A-5572-2009
1679,M-2103-2015
1680,K-4941-2017
1681,F-6307-2012
1682,C-2411-2008
1683,E-2628-2011
1684,G-9634-2014
1685,I-4005-2016
1686,C-6318-2013
1687,E-8357-2017
1688,F-8575-2010
1689,J-3776-2013
1690,N-7048-2013
1691,M-7471-2015
1692,A-4576-2013
1693,F-3285-2015
1694,E-1260-2013
1695,F-7635-2014
1696,N-7533-2013
1697,G-4439-2015
1698,D-2231-2015
1699,D-6566-2014
1700,G-3501-2011
1701,E-7423-2012
1702,B-2517-2009
1703,K-7475-2018
1704,J-8372-2013
1705,D-8809-2015
1706,D-1975-2015
1707,E-2220-2014
1708,A-9765-2010
1709,F-3637-2016
1710,K-1003-2012
1711,A-7385-2008
1712,D-2489-2011
1713,S-6423-2017
1714,C-2337-2009
1715,A-7097-2013
1716,E-2629-2011
1717,M-8120-2017
1718,N-9357-2018
1719,D-5114-2009
1720,B-4870-2010
1721,F-5186-2012
1722,A-9222-2009
1723,E-6183-2010
1724,J-6063-2015
1725,A-8643-2008
1726,E-5734-2011
1727,B-7150-2012
1728,E-5836-2015
1729,L-3249-2018
1730,O-8246-2014
1731,L-2124-2014
1732,G-8439-2012
1733,J-7028-2016
1734,O-5405-2017
1735,B-1199-2008
1736,C-2849-2017
1737,B-8352-2016
1738,C-1331-2014
1739,E-1509-2012
1740,D-2488-2010
1741,D-8815-2016
1742,B-6582-2014
1743,B-6322-2014
1744,B-7168-2011
1745,B-1322-2011
1746,A-6546-2016
1747,B-2234-2010
1748,C-8906-2011
1749,F-5357-2014
1750,K-2327-2013
1751,C-1160-2014
1752,O-8549-2018
1753,E-7404-2015
1754,G-2318-2011
1755,O-2672-2018
1756,P-2443-2018
1757,K-8498-2014
1758,A-7430-2010
1759,B-4771-2011
1760,B-8996-2008
1761,B-4489-2015
1762,D-8137-2018
1763,Q-2113-2017
1764,K-6836-2017
1765,D-1300-2017
1766,H-3225-2016
1767,B-7854-2015
1768,I-3992-2016
1769,E-8077-2015
1770,A-1870-2009
1771,Q-2397-2016
1772,N-3474-2017
1773,N-9344-2014
1774,G-4774-2012
1775,C-2317-2013
1776,K-4195-2016
1777,A-2561-2009
1778,G-4156-2011
1779,B-5559-2013
1780,D-3325-2018
1781,I-8399-2015
1782,A-5363-2010
1783,H-3326-2018
1784,R-9062-2017
1785,J-5491-2014
1786,B-2629-2010
1787,B-3502-2013
1788,E-7320-2018
1789,C-9152-2014
1790,E-5765-2016
1791,O-5059-2018
1792,O-3022-2016
1793,H-4688-2017
1794,P-4789-2018
1795,M-7456-2016
1796,N-4801-2018
1797,L-1741-2018
1798,B-4775-2013
1799,P-9345-2015
1800,K-2268-2017
1801,A-8503-2017
1802,F-8615-2010
1803,I-4201-2014
1804,N-2711-2016
1805,N-8547-2017
1806,B-7212-2016
1807,E-7577-2017
1808,J-3811-2016
1809,C-4214-2014
1810,N-6752-2013
1811,T-7865-2017
1812,A-7127-2017
1813,B-8106-2009
1814,C-4424-2014
1815,K-8448-2013
1816,J-2312-2017
1817,Q-8661-2016
1818,M-5936-2013
1819,C-5292-2011
1820,B-5108-2013
1821,H-7039-2013
1822,J-6647-2015
1823,E-2047-2016
1824,D-7688-2011
1825,C-5065-2013
1826,B-8454-2015
1827,E-6700-2017
1828,O-3451-2018
1829,D-7350-2011
1830,B-2972-2014
1831,L-5352-2014
1832,R-6115-2016
1833,M-5968-2018
1834,C-6473-2013
1835,J-7096-2016
1836,B-5573-2017
1837,I-1352-2016
1838,K-8341-2013
1839,C-6771-2012
1840,L-7178-2016
1841,E-2365-2017
1842,E-7889-2017
1843,N-9833-2013
1844,A-9060-2009
1845,J-7065-2015
1846,A-9989-2016
1847,M-4057-2017
1848,P-7399-2016
1849,B-6792-2015
1850,Q-6269-2017
1851,G-4495-2018
1852,A-8062-2013
1853,A-1104-2014
1854,M-6835-2016
1855,F-4016-2012
1856,B-8329-2017
1857,M-7418-2013
1858,M-5449-2013
1859,J-6124-2014
1860,A-3125-2008
1861,M-7718-2015
1862,K-8669-2017
1863,E-3503-2013
1864,D-4734-2012
1865,C-3154-2013
1866,L-2291-2018
1867,M-8589-2018
1868,S-1016-2016
1869,E-4983-2012
1870,G-9519-2015
1871,J-9610-2015
1872,C-7380-2012
1873,M-5317-2018
1874,I-4905-2015
1875,G-4565-2012
1876,I-7354-2013
1877,E-3790-2018
1878,D-7172-2013
1879,K-7302-2017
1880,B-6459-2011
1881,N-2633-2015
1882,D-3260-2017
1883,C-9322-2017
1884,C-6424-2014
1885,D-5754-2014
1886,M-5623-2016
1887,F-8383-2016
1888,B-1766-2012
1889,D-5636-2013
1890,A-3794-2017
1891,R-9457-2016
1892,J-6836-2017
1893,E-2632-2011
1894,A-6786-2013
1895,B-1128-2011
1896,O-1732-2013
1897,N-8863-2015
1898,A-9407-2009
1899,O-8593-2015
1900,C-5594-2009
1901,M-4609-2013
1902,V-9942-2017
1903,O-1504-2013
1904,J-8530-2016
1905,N-1930-2018
1906,P-8369-2016
1907,O-4631-2016
1908,Q-4785-2017
1909,S-4664-2017
1910,O-8576-2018
1911,Q-7105-2016
1912,C-7981-2015
1913,O-6904-2015
1914,E-8958-2015
1915,B-6475-2017
1916,F-2132-2017
1917,J-9016-2014
1918,H-1100-2015
1919,L-3887-2014
1920,R-9157-2017
1921,B-6114-2016
1922,B-9511-2016
1923,G-8947-2016
1924,L-9071-2013
1925,L-3983-2014
1926,B-1558-2017
1927,C-4010-2017
1928,C-6111-2012
1929,N-4478-2015
1930,M-6017-2015
1931,L-2940-2013
1932,I-1930-2016
1933,I-8485-2015
1934,C-1166-2013
1935,I-6156-2012
1936,Q-6373-2016
1937,P-6358-2014
1938,I-1030-2017
1939,L-1049-2017
1940,H-2472-2011
1941,A-6990-2018
1942,F-3965-2012
1943,F-5387-2013
1944,Q-3610-2016
1945,L-8526-2018
1946,E-2634-2011
1947,O-9630-2015
1948,A-1294-2008
1949,L-8919-2015
1950,C-2284-2008
1951,D-3905-2013
1952,D-2619-2009
1953,I-6519-2012
1954,L-4713-2016
1955,B-3521-2013
1956,F-6749-2013
1957,G-9002-2015
1958,B-5085-2010
1959,C-7582-2013
1960,E-2738-2018
1961,E-7939-2011
1962,J-6291-2016
1963,N-1219-2016
1964,K-5393-2014
1965,F-6281-2011
1966,G-1033-2012
1967,C-4896-2012
1968,G-9540-2013
1969,A-9488-2008
1970,F-1829-2011
1971,C-4028-2012
1972,L-1244-2015
1973,B-8447-2017
1974,P-3503-2015
1975,J-9272-2017
1976,F-6019-2015
1977,K-3108-2012
1978,C-2260-2013
1979,N-4427-2013
1980,N-2567-2013
1981,D-7421-2012
1982,J-4464-2012
1983,F-7168-2010
1984,S-5975-2017
1985,E-8982-2010
1986,A-9996-2009
1987,A-4522-2016
1988,F-8855-2014
1989,M-2836-2013
1990,P-2059-2016
1991,E-2637-2011
1992,N-1824-2016
1993,B-4062-2013
1994,A-7692-2010
1995,S-3535-2016
1996,I-3655-2013
1997,A-9828-2009
1998,C-1980-2014
1999,G-4129-2013
2000,O-3896-2014
2001,B-4407-2013
2002,K-9141-2013
2003,B-1349-2013
2004,K-4055-2012
2005,C-3463-2017
2006,F-9730-2013
2007,M-2193-2013
2008,M-2113-2015
2009,P-4340-2018
2010,G-6870-2017
2011,D-6141-2011
2012,A-4483-2012
2013,H-5371-2018
2014,A-9625-2009
2015,B-1561-2009
2016,B-7513-2017
2017,O-5191-2018
2018,C-9787-2017
2019,J-6957-2015
2020,B-4698-2013
2021,F-5931-2011
2022,M-6882-2016
2023,M-6282-2014
2024,K-8070-2018
2025,D-1831-2013
2026,H-4068-2011
2027,E-7300-2011
2028,A-8799-2015
2029,B-5771-2009
2030,L-6649-2013
2031,A-8776-2011
2032,D-5235-2012
2033,M-3018-2016
2034,A-5476-2008
2035,C-6001-2008
2036,C-6829-2008
2037,M-2190-2013
2038,A-1228-2007
2039,C-8834-2012
2040,A-4366-2008
2041,E-4417-2014
2042,C-4012-2012
2043,H-8493-2016
2044,B-6529-2008
2045,A-3731-2010
2046,F-5187-2011
2047,P-3805-2018
2048,P-5638-2014
2049,D-2403-2015
2050,B-5326-2017
2051,B-1981-2008
2052,B-6912-2009
2053,D-4234-2015
2054,O-3799-2016
2055,P-3387-2017
2056,F-5473-2011
2057,C-9867-2010
2058,E-2638-2011
2059,A-9044-2012
2060,A-4300-2012
2061,A-8093-2009
2062,A-7089-2009
2063,G-5603-2016
2064,H-6964-2012
2065,D-1847-2017
2066,B-4681-2009
2067,O-9930-2017
2068,A-2255-2009
2069,G-3577-2010
2070,C-8095-2011
2071,A-6899-2009
2072,F-2413-2018
2073,C-7163-2013
2074,C-3127-2015
2075,C-6973-2008
2076,B-3920-2014
2077,A-5275-2011
2078,C-4158-2017
2079,C-5997-2008
2080,H-8891-2017
2081,C-6623-2017
2082,C-4190-2018
2083,L-1203-2016
2084,D-3836-2013
2085,I-4457-2016
2086,K-1917-2012
2087,F-5671-2012
2088,A-7208-2010
2089,A-8240-2015
2090,A-1345-2007
2091,N-8107-2014
2092,O-4498-2014
2093,E-2978-2010
2094,F-8060-2012
2095,B-1863-2009
2096,E-5922-2011
2097,D-5964-2011
2098,A-9121-2011
2099,A-4022-2009
2100,F-9334-2013
2101,O-4732-2014
2102,A-3817-2015
2103,B-8591-2018
2104,E-6238-2017
2105,H-9428-2012
2106,R-3854-2016
2107,N-4719-2014
2108,C-9550-2012
2109,B-7438-2011
2110,D-1794-2016
2111,L-5451-2016
2112,F-3391-2013
2113,N-6446-2018
2114,E-8351-2017
2115,K-5214-2015
2116,A-7120-2012
2117,I-3687-2017
2118,K-4473-2013
2119,D-7329-2017
2120,E-4671-2017
2121,B-4835-2016
2122,F-4370-2018
2123,O-5553-2015
2124,A-6416-2016
2125,B-6704-2016
2126,A-7449-2009
2127,A-6443-2018
2128,C-2715-2008
2129,I-8449-2015
2130,L-5671-2017
2131,A-8906-2009
2132,I-3743-2012
2133,M-8442-2015
2134,N-1409-2016
2135,C-9093-2009
2136,G-5423-2014
2137,O-5185-2014
2138,K-4556-2013
2139,A-2028-2015
2140,D-7768-2012
2141,C-9024-2015
2142,I-8045-2016
2143,C-1846-2018
2144,C-9178-2018
2145,L-7582-2013
2146,Q-4758-2017
2147,R-8319-2016
2148,D-1280-2010
2149,A-7841-2009
2150,B-5767-2014
2151,M-1597-2015
2152,N-9671-2017
2153,E-1226-2013
2154,E-6798-2018
2155,L-7428-2017
2156,S-7300-2017
2157,C-3552-2017
2158,A-9794-2017
2159,O-3531-2014
2160,L-7629-2015
2161,F-6203-2016
2162,O-4008-2014
2163,J-4511-2015
2164,B-4526-2010
2165,F-2733-2012
2166,N-2410-2015
2167,C-1049-2018
2168,R-4470-2017
2169,J-4982-2016
2170,N-4844-2018
2171,F-6942-2014
2172,F-6244-2016
2173,F-1038-2014
2174,J-2733-2015
2175,C-2769-2016
2176,B-2664-2008
2177,C-2726-2008
2178,A-4917-2010
2179,C-1243-2013
2180,K-6826-2014
2181,G-7961-2012
2182,F-8685-2015
2183,G-2036-2014
2184,H-3991-2013
2185,C-9816-2010
2186,H-8109-2015
2187,G-2638-2013
2188,J-2969-2014
2189,Q-2626-2016
2190,J-9856-2012
2191,D-7014-2016
2192,B-6808-2008
2193,B-3180-2013
2194,B-8046-2018
2195,E-2666-2013
2196,D-4270-2013
2197,B-4006-2015
2198,B-5676-2009
2199,C-7089-2009
2200,I-6311-2015
2201,S-8021-2017
2202,I-5492-2013
2203,D-5858-2012
2204,I-1298-2016
2205,O-3683-2017
2206,C-4627-2008
2207,T-7698-2017
2208,E-8567-2010
2209,J-4858-2014
2210,L-5179-2015
2211,F-2870-2018
2212,U-5291-2017
2213,H-7244-2016
2214,F-6616-2012
2215,M-7982-2017
2216,K-6631-2012
2217,G-3996-2017
2218,K-8892-2018
2219,J-2699-2015
2220,K-1440-2017
2221,A-3363-2012
2222,M-7202-2015
2223,J-3710-2017
2224,O-6762-2016
2225,C-9837-2018
2226,P-3952-2018
2227,M-8777-2017
2228,J-2464-2018
2229,B-3362-2015
2230,N-8513-2016
2231,L-5568-2015
2232,B-5960-2014
2233,Q-7359-2017
2234,F-1272-2018
2235,F-8712-2018
2236,H-1758-2015
2237,E-1108-2016
2238,N-7828-2016
2239,K-4512-2013
2240,M-9863-2018
2241,C-7954-2014
2242,P-4905-2018
2243,W-1865-2017
2244,F-4253-2014
2245,E-5413-2016
2246,R-3923-2017
2247,E-1943-2017
2248,A-4097-2010
2249,K-5447-2014
2250,I-3904-2013
2251,G-5952-2016
2252,C-2879-2009
2253,D-9319-2014
2254,J-5764-2013
2255,N-1458-2018
2256,K-7450-2015
2257,M-6774-2016
2258,S-8736-2017
2259,B-4847-2014
2260,A-4994-2015
2261,H-9378-2012
2262,D-4417-2017
2263,B-7209-2016
2264,B-7213-2016
2265,J-8455-2013
2266,B-6408-2016
2267,A-8143-2009
2268,L-7619-2015
2269,A-6408-2016
2270,B-9656-2018
2271,I-1928-2013
2272,B-5668-2008
2273,W-4368-2017
2274,H-9918-2016
2275,N-7030-2014
2276,G-1780-2013
2277,C-2544-2018
2278,N-5274-2015
2279,F-7878-2010
2280,B-4415-2009
2281,G-3243-2015
2282,J-8289-2012
2283,C-9612-2015
2284,C-2872-2009
2285,A-1064-2007
2286,A-9095-2009
2287,B-3407-2008
2288,P-1738-2017
2289,J-4734-2015
2290,J-3805-2013
2291,A-9762-2010
2292,O-9262-2017
2293,E-4439-2014
2294,Q-6819-2017
2295,J-2975-2015
2296,B-1439-2008
2297,J-9871-2013
2298,D-9366-2015
2299,B-2513-2010
2300,D-9453-2015
2301,G-4348-2010
2302,B-4869-2011
2303,D-3496-2009
2304,E-7397-2011
2305,L-6474-2016
2306,L-4504-2017
2307,I-8023-2012
2308,A-4476-2009
2309,C-4445-2008
2310,V-6661-2017
2311,E-3878-2015
2312,D-4144-2014
2313,T-4115-2017
2314,M-6747-2017
2315,E-1066-2015
2316,A-1328-2007
2317,D-6321-2011
2318,G-1782-2010
2319,O-1741-2013
2320,D-3959-2012
2321,F-2807-2018
2322,A-4617-2014
2323,A-7237-2009
2324,F-7506-2016
2325,F-4983-2015
2326,E-9397-2018
2327,E-3933-2015
2328,M-9167-2015
2329,J-9396-2012
2330,C-8064-2017
2331,E-5152-2010
2332,L-6285-2017
2333,E-9041-2017
2334,K-6108-2016
2335,F-6212-2016
2336,G-8977-2018
2337,D-4753-2016
2338,B-3943-2014
2339,A-9674-2009
2340,F-2875-2014
2341,B-2004-2015
2342,J-4809-2015
2343,D-2992-2012
2344,E-6984-2013
2345,C-3743-2013
2346,H-4929-2011
2347,P-3009-2015
2348,I-4381-2017
2349,C-3931-2008
2350,C-7159-2008
2351,H-5269-2018
2352,L-6067-2016
2353,I-4879-2013
2354,B-2676-2012
2355,K-9231-2013
2356,C-7933-2016
2357,C-5251-2012
2358,E-9745-2015
2359,F-7776-2010
2360,D-9201-2018
2361,N-3987-2017
2362,J-6891-2016
2363,F-5397-2018
2364,H-4915-2011
2365,K-9170-2018
2366,K-9413-2018
2367,M-2735-2016
2368,C-3601-2012
2369,A-9717-2009
2370,D-4998-2013
2371,G-9521-2011
2372,B-7871-2010
2373,F-9101-2015
2374,C-5912-2013
2375,N-2787-2013
2376,O-4724-2014
2377,B-4995-2018
2378,U-1796-2017
2379,E-1141-2012
2380,H-6652-2017
2381,E-8033-2012
2382,I-5771-2012
2383,S-7176-2017
2384,E-4556-2013
2385,B-4662-2014
2386,A-9777-2008
2387,F-5682-2015
2388,K-9170-2014
2389,C-6004-2016
2390,G-1500-2012
2391,W-1853-2017
2392,A-8655-2009
2393,O-1350-2017
2394,M-7596-2018
2395,O-9156-2016
2396,S-5905-2017
2397,C-6014-2014
2398,P-3375-2018
2399,C-7335-2017
2400,O-9956-2014
2401,L-6833-2014
2402,I-1115-2013
2403,C-2014-2012
2404,O-3482-2018
2405,F-2808-2018
2406,A-2533-2008
2407,F-2905-2016
2408,E-1351-2018
2409,I-2935-2016
2410,K-2452-2016
2411,N-2666-2016
2412,G-5862-2013
2413,A-8570-2011
2414,O-7986-2016
2415,M-8952-2017
2416,I-4411-2017
2417,D-6956-2015
2418,M-9680-2013
2419,E-6951-2011
2420,A-2043-2008
2421,F-9091-2015
2422,B-8433-2014
2423,K-9785-2015
2424,R-7255-2016
2425,D-2004-2012
2426,H-4932-2011
2427,A-4493-2016
2428,G-5188-2015
2429,K-3445-2014
2430,D-2859-2012
2431,F-5195-2012
2432,F-9720-2013
2433,A-8278-2011
2434,D-5923-2017
2435,C-9772-2012
2436,K-4646-2016
2437,P-8446-2016
2438,C-9511-2011
2439,A-4980-2008
2440,C-5485-2009
2441,C-3693-2009
2442,J-1078-2016
2443,B-6203-2017
2444,B-4279-2008
2445,H-3894-2017
2446,A-7780-2009
2447,A-8501-2009
2448,K-9466-2014
2449,G-8083-2011
2450,L-9394-2013
2451,F-2681-2010
2452,A-1952-2012
2453,M-7245-2015
2454,P-1358-2018
2455,A-9314-2018
2456,A-8230-2009
2457,F-6301-2014
2458,F-4941-2016
2459,E-7019-2016
2460,G-1908-2017
2461,M-3209-2013
2462,G-3602-2010
2463,B-7231-2016
2464,D-1503-2016
2465,C-2967-2008
2466,D-1320-2011
2467,G-1607-2011
2468,L-7694-2014
2469,N-3849-2016
2470,F-4094-2010
2471,C-8531-2017
2472,D-5396-2013
2473,A-9381-2009
2474,A-8186-2009
2475,C-4816-2013
2476,A-3386-2009
2477,N-1549-2015
2478,B-6980-2018
2479,C-7802-2014
2480,F-2345-2018
2481,E-9410-2010
2482,B-5964-2008
2483,L-1317-2016
2484,K-5247-2017
2485,A-5480-2011
2486,E-9621-2011
2487,C-7988-2016
2488,E-8078-2015
2489,B-6765-2009
2490,M-9539-2013
2491,J-8649-2012
2492,G-1583-2013
2493,D-8307-2012
2494,J-9042-2012
2495,D-7241-2012
2496,N-2829-2014
2497,I-6652-2015
2498,N-7374-2015
2499,E-2643-2011
2500,A-1802-2009
2501,D-1989-2012
2502,G-3775-2010
2503,A-6211-2013
2504,D-5731-2014
2505,O-7847-2018
2506,G-4496-2015
2507,J-8667-2013
2508,A-7342-2011
2509,H-2758-2018
2510,A-8466-2009
2511,K-3068-2014
2512,C-6724-2014
2513,F-5723-2011
2514,D-6454-2013
2515,A-5529-2017
2516,R-5001-2016
2517,C-8615-2015
2518,G-9167-2017
2519,U-2581-2017
2520,A-4365-2014
2521,G-2607-2012
2522,F-9977-2013
2523,I-7174-2012
2524,I-4463-2014
2525,K-7976-2013
2526,R-5404-2017
2527,A-2701-2017
2528,B-4708-2009
2529,O-4060-2018
2530,M-1355-2016
2531,M-9207-2014
2532,F-8766-2011
2533,C-4429-2013
2534,K-9344-2013
2535,E-7200-2017
2536,B-3076-2010
2537,O-9980-2014
2538,C-7669-2015
2539,H-4881-2016
2540,C-7111-2018
2541,R-8950-2017
2542,M-9964-2013
2543,B-1718-2012
2544,O-9725-2018
2545,D-1296-2010
2546,U-4392-2017
2547,G-3166-2010
2548,A-9165-2017
2549,A-3261-2010
2550,I-5902-2018
2551,B-7193-2018
2552,B-5768-2013
2553,C-7481-2016
2554,K-9296-2015
2555,D-7972-2015
2556,G-1829-2016
2557,A-1554-2013
2558,G-7347-2014
2559,J-1596-2016
2560,I-3986-2013
2561,B-6929-2014
2562,E-2334-2012
2563,P-9983-2017
2564,E-1831-2016
2565,A-4899-2011
2566,H-3687-2014
2567,J-7564-2018
2568,N-1602-2017
2569,D-2698-2014
2570,E-6810-2017
2571,M-6507-2015
2572,F-2524-2018
2573,D-3795-2017
2574,K-5571-2016
2575,C-3849-2016
2576,H-9535-2015
2577,A-5752-2011
2578,G-8093-2011
2579,I-4525-2013
2580,G-2607-2017
2581,D-7699-2012
2582,C-6312-2015
2583,B-2397-2008
2584,E-3420-2010
2585,K-9288-2013
2586,I-3957-2015
2587,P-3681-2014
2588,H-1755-2011
2589,N-3348-2013
2590,L-4787-2016
2591,E-1029-2013
2592,N-3835-2014
2593,R-7786-2016
2594,L-3941-2016
2595,N-5674-2016
2596,E-5807-2013
2597,B-7425-2011
2598,F-6598-2012
2599,E-2400-2018
2600,N-3177-2013
2601,B-1342-2013
2602,A-9803-2018
2603,D-6957-2011
2604,E-8091-2018
2605,L-7656-2016
2606,M-3940-2014
2607,I-8673-2016
2608,C-8372-2014
2609,E-2654-2015
2610,E-4126-2013
2611,O-9771-2018
2612,F-8331-2014
2613,N-3466-2014
2614,G-5521-2011
2615,A-1201-2011
2616,M-8679-2017
2617,J-6079-2017
2618,I-9374-2016
2619,J-3148-2014
2620,J-2590-2016
2621,F-7529-2012
2622,G-5226-2011
2623,A-8277-2009
2624,M-2791-2015
2625,E-6445-2013
2626,C-9923-2016
2627,L-3961-2013
2628,O-2823-2017
